"country_code","country_name","income_group","year","indicator_name","gdp"
"STP","São Tomé and Principe","Lower middle income (LM)",2013,"GDP (current US$)",302925488.1
"SAU","Saudi Arabia","High income (H)",2013,"GDP (current US$)",7.46647e+11
"SEN","Senegal","Lower middle income (LM)",2013,"GDP (current US$)",18960182371
"SRB","Serbia","Upper middle income (UM)",2013,"GDP (current US$)",48394239475
"SYC","Seychelles","Upper middle income (UM)",2013,"GDP (current US$)",1328157609
"SLE","Sierra Leone","Low income (L)",2013,"GDP (current US$)",4920343195
"SGP","Singapore","High income (H)",2013,"GDP (current US$)",3.07576e+11
"SVK","Slovak Republic","High income (H)",2013,"GDP (current US$)",98723944144
"SVN","Slovenia","High income (H)",2013,"GDP (current US$)",48401896410
"SLB","Solomon Islands","Lower middle income (LM)",2013,"GDP (current US$)",1129787198
"SOM","Somalia","Low income (L)",2013,"GDP (current US$)",3892402685
"ZAF","South Africa","Upper middle income (UM)",2013,"GDP (current US$)",3.66829e+11
"SSD","South Sudan","Lower middle income (LM)",2013,"GDP (current US$)",18426469030
"ESP","Spain","High income (H)",2013,"GDP (current US$)",1.35476e+12
"LKA","Sri Lanka","Lower middle income (LM)",2013,"GDP (current US$)",74317806538
"KNA","St. Kitts and Nevis","High income (H)",2013,"GDP (current US$)",839774074.1
"LCA","St. Lucia","Upper middle income (UM)",2013,"GDP (current US$)",1483814333
"VCT","St. Vincent and the Grenadines","Upper middle income (UM)",2013,"GDP (current US$)",721207407.4
"SDN","Sudan","Lower middle income (LM)",2013,"GDP (current US$)",72065940086
"SUR","Suriname","Upper middle income (UM)",2013,"GDP (current US$)",5145757576
"SWE","Sweden","High income (H)",2013,"GDP (current US$)",5.84638e+11
"CHE","Switzerland","High income (H)",2013,"GDP (current US$)",6.88504e+11
"TJK","Tajikistan","Low income (L)",2013,"GDP (current US$)",8448469838
"TZA","Tanzania","Low income (L)",2013,"GDP (current US$)",45680532614
"THA","Thailand","Upper middle income (UM)",2013,"GDP (current US$)",4.20333e+11
"TLS","Timor-Leste","Lower middle income (LM)",2013,"GDP (current US$)",5637671700
"TGO","Togo","Low income (L)",2013,"GDP (current US$)",4320427496
"TON","Tonga","Upper middle income (UM)",2013,"GDP (current US$)",450686353.7
"TTO","Trinidad and Tobago","High income (H)",2013,"GDP (current US$)",27268478565
"TUN","Tunisia","Upper middle income (UM)",2013,"GDP (current US$)",46251061734
"TUR","Turkey","Upper middle income (UM)",2013,"GDP (current US$)",9.50579e+11
"TKM","Turkmenistan","Upper middle income (UM)",2013,"GDP (current US$)",39197543860
"TCA","Turks and Caicos Islands","High income (H)",2013,"GDP (current US$)",740776770
"TUV","Tuvalu","Upper middle income (UM)",2013,"GDP (current US$)",37507514.54
"UGA","Uganda","Low income (L)",2013,"GDP (current US$)",24599550624
"UKR","Ukraine","Lower middle income (LM)",2013,"GDP (current US$)",1.8331e+11
"ARE","United Arab Emirates","High income (H)",2013,"GDP (current US$)",3.90108e+11
"GBR","United Kingdom","High income (H)",2013,"GDP (current US$)",2.78602e+12
"USA","United States","High income (H)",2013,"GDP (current US$)",1.67848e+13
"URY","Uruguay","High income (H)",2013,"GDP (current US$)",57531233351
"UZB","Uzbekistan","Lower middle income (LM)",2013,"GDP (current US$)",68997168338
"VUT","Vanuatu","Lower middle income (LM)",2013,"GDP (current US$)",801787555.9
"VEN","Venezuela, RB","Upper middle income (UM)",2013,"GDP (current US$)",3.71005e+11
"VNM","Vietnam","Lower middle income (LM)",2013,"GDP (current US$)",1.71222e+11
"VIR","Virgin Islands (U.S.)","High income (H)",2013,"GDP (current US$)",3.762e+09
"PSE","West Bank and Gaza","Lower middle income (LM)",2013,"GDP (current US$)",1.2476e+10
"YEM","Yemen, Rep.","Lower middle income (LM)",2013,"GDP (current US$)",40415233436
"ZMB","Zambia","Lower middle income (LM)",2013,"GDP (current US$)",28045460442
"ZWE","Zimbabwe","Low income (L)",2013,"GDP (current US$)",19091020000
"AFG","Afghanistan","Low income (L)",2014,"GDP (current US$)",20484873230
"ALB","Albania","Upper middle income (UM)",2014,"GDP (current US$)",13228244336
"DZA","Algeria","Upper middle income (UM)",2014,"GDP (current US$)",2.13809e+11
"ASM","American Samoa","Upper middle income (UM)",2014,"GDP (current US$)",6.42e+08
"AND","Andorra","High income (H)",2014,"GDP (current US$)",3350736367
"AGO","Angola","Upper middle income (UM)",2014,"GDP (current US$)",1.45712e+11
"ATG","Antigua and Barbuda","High income (H)",2014,"GDP (current US$)",1249733333
"ARG","Argentina","High income (H)",2014,"GDP (current US$)",5.2632e+11
"ARM","Armenia","Lower middle income (LM)",2014,"GDP (current US$)",11609512940
"ABW","Aruba","High income (H)",2014,"GDP (current US$)",2649720670
"AUS","Australia","High income (H)",2014,"GDP (current US$)",1.46748e+12
"AUT","Austria","High income (H)",2014,"GDP (current US$)",4.41996e+11
"AZE","Azerbaijan","Upper middle income (UM)",2014,"GDP (current US$)",75244294275
"BHS","Bahamas, The","High income (H)",2014,"GDP (current US$)",10913300000
"BHR","Bahrain","High income (H)",2014,"GDP (current US$)",33387686170
"BGD","Bangladesh","Lower middle income (LM)",2014,"GDP (current US$)",1.72885e+11
"BRB","Barbados","High income (H)",2014,"GDP (current US$)",4696344350
"BLR","Belarus","Upper middle income (UM)",2014,"GDP (current US$)",78813839984
"BEL","Belgium","High income (H)",2014,"GDP (current US$)",5.34678e+11
"BLZ","Belize","Upper middle income (UM)",2014,"GDP (current US$)",1662802599
"BEN","Benin","Low income (L)",2014,"GDP (current US$)",9720362615
"BTN","Bhutan","Lower middle income (LM)",2014,"GDP (current US$)",1907090813
"BOL","Bolivia","Lower middle income (LM)",2014,"GDP (current US$)",32996188133
"BIH","Bosnia and Herzegovina","Upper middle income (UM)",2014,"GDP (current US$)",18558343508
"BWA","Botswana","Upper middle income (UM)",2014,"GDP (current US$)",16250750259
"BRA","Brazil","Upper middle income (UM)",2014,"GDP (current US$)",2.45599e+12
"BRN","Brunei Darussalam","High income (H)",2014,"GDP (current US$)",17098342541
"BGR","Bulgaria","Upper middle income (UM)",2014,"GDP (current US$)",56814543481
"BFA","Burkina Faso","Low income (L)",2014,"GDP (current US$)",12377391463
"BDI","Burundi","Low income (L)",2014,"GDP (current US$)",2705783272
"CPV","Cabo Verde","Lower middle income (LM)",2014,"GDP (current US$)",1859898513
"KHM","Cambodia","Low income (L)",2014,"GDP (current US$)",16702610842
"CMR","Cameroon","Lower middle income (LM)",2014,"GDP (current US$)",34942948737
"CAN","Canada","High income (H)",2014,"GDP (current US$)",1.80148e+12
"CYM","Cayman Islands","High income (H)",2014,"GDP (current US$)",4563017881
"CAF","Central African Republic","Low income (L)",2014,"GDP (current US$)",1892292912
"TCD","Chad","Low income (L)",2014,"GDP (current US$)",13922223234
"CHL","Chile","High income (H)",2014,"GDP (current US$)",2.60542e+11
"CHN","China","Upper middle income (UM)",2014,"GDP (current US$)",1.04385e+13
"COL","Colombia","Upper middle income (UM)",2014,"GDP (current US$)",3.81112e+11
"COM","Comoros","Low income (L)",2014,"GDP (current US$)",1148058015
"COD","Congo, Dem. Rep.","Low income (L)",2014,"GDP (current US$)",35909040266
"COG","Congo, Rep.","Lower middle income (LM)",2014,"GDP (current US$)",14177437982
"CRI","Costa Rica","Upper middle income (UM)",2014,"GDP (current US$)",50577769838
"CIV","Côte d'Ivoire","Lower middle income (LM)",2014,"GDP (current US$)",35316491207
"HRV","Croatia","High income (H)",2014,"GDP (current US$)",57642879510
"CUB","Cuba","Upper middle income (UM)",2014,"GDP (current US$)",8.0656e+10
"CUW","Curaçao","High income (H)",2014,"GDP (current US$)",3158406034
"CYP","Cyprus","High income (H)",2014,"GDP (current US$)",23128114787
"CZE","Czech Republic","High income (H)",2014,"GDP (current US$)",2.07818e+11
"DNK","Denmark","High income (H)",2014,"GDP (current US$)",3.52994e+11
"DJI","Djibouti","Lower middle income (LM)",2014,"GDP (current US$)",2216200810
"DMA","Dominica","Upper middle income (UM)",2014,"GDP (current US$)",520207407.4
"DOM","Dominican Republic","Upper middle income (UM)",2014,"GDP (current US$)",67179956264
"ECU","Ecuador","Upper middle income (UM)",2014,"GDP (current US$)",1.01726e+11
"EGY","Egypt, Arab Rep.","Lower middle income (LM)",2014,"GDP (current US$)",3.0553e+11
"SLV","El Salvador","Lower middle income (LM)",2014,"GDP (current US$)",2.2593e+10
"GNQ","Equatorial Guinea","High income (H)",2014,"GDP (current US$)",21736500713
"EST","Estonia","High income (H)",2014,"GDP (current US$)",26773472962
"SWZ","Eswatini","Lower middle income (LM)",2014,"GDP (current US$)",4422304977
"ETH","Ethiopia","Low income (L)",2014,"GDP (current US$)",55612228234
"FRO","Faeroe Islands","High income (H)",2014,"GDP (current US$)",2850743875
"FJI","Fiji","Upper middle income (UM)",2014,"GDP (current US$)",4856963230
"FIN","Finland","High income (H)",2014,"GDP (current US$)",2.74497e+11
"FRA","France","High income (H)",2014,"GDP (current US$)",2.85217e+12
"GAB","Gabon","Upper middle income (UM)",2014,"GDP (current US$)",18179752010
"GMB","Gambia, The","Low income (L)",2014,"GDP (current US$)",1229460602
"GEO","Georgia","Lower middle income (LM)",2014,"GDP (current US$)",17627060089
"DEU","Germany","High income (H)",2014,"GDP (current US$)",3.88392e+12
"GHA","Ghana","Lower middle income (LM)",2014,"GDP (current US$)",53601126664
"GRC","Greece","High income (H)",2014,"GDP (current US$)",2.3703e+11
"GRL","Greenland","High income (H)",2014,"GDP (current US$)",2842048998
"GRD","Grenada","Upper middle income (UM)",2014,"GDP (current US$)",911497407.4
"GUM","Guam","High income (H)",2014,"GDP (current US$)",5.538e+09
"GTM","Guatemala","Lower middle income (LM)",2014,"GDP (current US$)",58722323918
"GIN","Guinea","Low income (L)",2014,"GDP (current US$)",8778473615
"GNB","Guinea-Bissau","Low income (L)",2014,"GDP (current US$)",1053512334
"GUY","Guyana","Lower middle income (LM)",2014,"GDP (current US$)",3077643314
"HTI","Haiti","Low income (L)",2014,"GDP (current US$)",8775444942
"HND","Honduras","Lower middle income (LM)",2014,"GDP (current US$)",19756494435
"HKG","Hong Kong SAR, China","High income (H)",2014,"GDP (current US$)",2.91459e+11
"HUN","Hungary","High income (H)",2014,"GDP (current US$)",1.40559e+11
"ISL","Iceland","High income (H)",2014,"GDP (current US$)",17758089312
"IND","India","Lower middle income (LM)",2014,"GDP (current US$)",2.03913e+12
"IDN","Indonesia","Lower middle income (LM)",2014,"GDP (current US$)",8.90815e+11
"IRN","Iran, Islamic Rep.","Upper middle income (UM)",2014,"GDP (current US$)",4.34475e+11
"IRQ","Iraq","Upper middle income (UM)",2014,"GDP (current US$)",2.34648e+11
"IRL","Ireland","High income (H)",2014,"GDP (current US$)",2.58472e+11
"IMN","Isle of Man","High income (H)",2014,"GDP (current US$)",7428280402
"ISR","Israel","High income (H)",2014,"GDP (current US$)",3.09558e+11
"ITA","Italy","High income (H)",2014,"GDP (current US$)",2.15913e+12
"JAM","Jamaica","Upper middle income (UM)",2014,"GDP (current US$)",13897804560
"JPN","Japan","High income (H)",2014,"GDP (current US$)",4.85041e+12
"JOR","Jordan","Upper middle income (UM)",2014,"GDP (current US$)",36329267606
"KAZ","Kazakhstan","Upper middle income (UM)",2014,"GDP (current US$)",2.21416e+11
"KEN","Kenya","Lower middle income (LM)",2014,"GDP (current US$)",61448046802
"KIR","Kiribati","Lower middle income (LM)",2014,"GDP (current US$)",179703443.3
"KOR","Korea, Rep.","High income (H)",2014,"GDP (current US$)",1.41133e+12
"XKX","Kosovo","Lower middle income (LM)",2014,"GDP (current US$)",7386883375
"KWT","Kuwait","High income (H)",2014,"GDP (current US$)",1.62632e+11
"KGZ","Kyrgyz Republic","Lower middle income (LM)",2014,"GDP (current US$)",7468096567
"LAO","Lao PDR","Lower middle income (LM)",2014,"GDP (current US$)",13268458232
"LVA","Latvia","High income (H)",2014,"GDP (current US$)",31382780146
"LBN","Lebanon","Upper middle income (UM)",2014,"GDP (current US$)",48296099502
"LSO","Lesotho","Lower middle income (LM)",2014,"GDP (current US$)",2608269552
"LBR","Liberia","Low income (L)",2014,"GDP (current US$)",3.144e+09
"LBY","Libya","Upper middle income (UM)",2014,"GDP (current US$)",41142722414
"LIE","Liechtenstein","High income (H)",2014,"GDP (current US$)",6657170923
"LTU","Lithuania","High income (H)",2014,"GDP (current US$)",48485169331
"LUX","Luxembourg","High income (H)",2014,"GDP (current US$)",66103853237
"MAC","Macao SAR, China","High income (H)",2014,"GDP (current US$)",55347998648
"MDG","Madagascar","Low income (L)",2014,"GDP (current US$)",12522957228
"MWI","Malawi","Low income (L)",2014,"GDP (current US$)",6047813437
"MYS","Malaysia","Upper middle income (UM)",2014,"GDP (current US$)",3.38062e+11
"MDV","Maldives","Upper middle income (UM)",2014,"GDP (current US$)",3697351597
"MLI","Mali","Low income (L)",2014,"GDP (current US$)",14345831015
"MLT","Malta","High income (H)",2014,"GDP (current US$)",11303729347
"MHL","Marshall Islands","Upper middle income (UM)",2014,"GDP (current US$)",184689500
"MRT","Mauritania","Lower middle income (LM)",2014,"GDP (current US$)",5391555434
"MUS","Mauritius","Upper middle income (UM)",2014,"GDP (current US$)",12803445934
"MEX","Mexico","Upper middle income (UM)",2014,"GDP (current US$)",1.31456e+12
"FSM","Micronesia, Fed. Sts.","Lower middle income (LM)",2014,"GDP (current US$)",319271156.4
"MDA","Moldova","Lower middle income (LM)",2014,"GDP (current US$)",9510219299
"MCO","Monaco","High income (H)",2014,"GDP (current US$)",7060236168
"MNG","Mongolia","Upper middle income (UM)",2014,"GDP (current US$)",12226514722
"MNE","Montenegro","Upper middle income (UM)",2014,"GDP (current US$)",4587928884
"MAR","Morocco","Lower middle income (LM)",2014,"GDP (current US$)",1.10081e+11
"MOZ","Mozambique","Low income (L)",2014,"GDP (current US$)",17716084108
"MMR","Myanmar","Lower middle income (LM)",2014,"GDP (current US$)",65446199788
"NAM","Namibia","Upper middle income (UM)",2014,"GDP (current US$)",12786078008
"NPL","Nepal","Low income (L)",2014,"GDP (current US$)",20002968838
"NLD","Netherlands","High income (H)",2014,"GDP (current US$)",8.90981e+11
"NZL","New Zealand","High income (H)",2014,"GDP (current US$)",2.00834e+11
"NIC","Nicaragua","Lower middle income (LM)",2014,"GDP (current US$)",11880395548
"NER","Niger","Low income (L)",2014,"GDP (current US$)",8229731384
"NGA","Nigeria","Lower middle income (LM)",2014,"GDP (current US$)",5.68499e+11
"MKD","North Macedonia","Upper middle income (UM)",2014,"GDP (current US$)",11362272838
"MNP","Northern Mariana Islands","High income (H)",2014,"GDP (current US$)",8.45e+08
"NOR","Norway","High income (H)",2014,"GDP (current US$)",4.9841e+11
"OMN","Oman","High income (H)",2014,"GDP (current US$)",81076723017
"PAK","Pakistan","Lower middle income (LM)",2014,"GDP (current US$)",2.44361e+11
"PLW","Palau","Upper middle income (UM)",2014,"GDP (current US$)",243147000
"PAN","Panama","Upper middle income (UM)",2014,"GDP (current US$)",49921500000
"PNG","Papua New Guinea","Lower middle income (LM)",2014,"GDP (current US$)",23210682537
"PRY","Paraguay","Upper middle income (UM)",2014,"GDP (current US$)",40276532541
"PER","Peru","Upper middle income (UM)",2014,"GDP (current US$)",2.00789e+11
"PHL","Philippines","Lower middle income (LM)",2014,"GDP (current US$)",2.84585e+11
"POL","Poland","High income (H)",2014,"GDP (current US$)",5.45389e+11
"PRT","Portugal","High income (H)",2014,"GDP (current US$)",2.29596e+11
"PRI","Puerto Rico","High income (H)",2014,"GDP (current US$)",1.02446e+11
"QAT","Qatar","High income (H)",2014,"GDP (current US$)",2.06225e+11
"ROU","Romania","Upper middle income (UM)",2014,"GDP (current US$)",1.99627e+11
"RUS","Russian Federation","High income (H)",2014,"GDP (current US$)",2.05998e+12
"RWA","Rwanda","Low income (L)",2014,"GDP (current US$)",8016593394
"WSM","Samoa","Lower middle income (LM)",2014,"GDP (current US$)",756919933.5
"SMR","San Marino","High income (H)",2014,"GDP (current US$)",1788510017
"STP","São Tomé and Principe","Lower middle income (LM)",2014,"GDP (current US$)",348941656.4
"SAU","Saudi Arabia","High income (H)",2014,"GDP (current US$)",7.5635e+11
"SEN","Senegal","Lower middle income (LM)",2014,"GDP (current US$)",19770840286
"SRB","Serbia","Upper middle income (UM)",2014,"GDP (current US$)",47062206678
"SYC","Seychelles","High income (H)",2014,"GDP (current US$)",1343007845
"SLE","Sierra Leone","Low income (L)",2014,"GDP (current US$)",5015157816
"SGP","Singapore","High income (H)",2014,"GDP (current US$)",3.14851e+11
"SVK","Slovak Republic","High income (H)",2014,"GDP (current US$)",1.01171e+11
"SVN","Slovenia","High income (H)",2014,"GDP (current US$)",49930685013
"SLB","Solomon Islands","Lower middle income (LM)",2014,"GDP (current US$)",1172268301
"SOM","Somalia","Low income (L)",2014,"GDP (current US$)",3963532309
"ZAF","South Africa","Upper middle income (UM)",2014,"GDP (current US$)",3.50905e+11
"SSD","South Sudan","Low income (L)",2014,"GDP (current US$)",13962212837
"ESP","Spain","High income (H)",2014,"GDP (current US$)",1.3694e+12
"LKA","Sri Lanka","Lower middle income (LM)",2014,"GDP (current US$)",79356449841
"KNA","St. Kitts and Nevis","High income (H)",2014,"GDP (current US$)",916566666.7
"LCA","St. Lucia","Upper middle income (UM)",2014,"GDP (current US$)",1559072148
"VCT","St. Vincent and the Grenadines","Upper middle income (UM)",2014,"GDP (current US$)",727714814.8
"SDN","Sudan","Lower middle income (LM)",2014,"GDP (current US$)",82151588419
